-10.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, 1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, -1.000000, -1.000000, -1.000000, 1.000000, -1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, -1.000000, -1.000000, -1.000000, 1.000000, 1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, -1.000000, -1.000000, 1.000000, -1.000000, -1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, -1.000000, -1.000000, 1.000000, -1.000000, 1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, -1.000000, -1.000000, 1.000000, 1.000000, -1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, -1.000000, -1.000000, 1.000000, 1.000000, 1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, -1.000000, 1.000000, -1.000000, -1.000000, -1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, -1.000000, 1.000000, -1.000000, -1.000000, 1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, -1.000000, 1.000000, -1.000000, 1.000000, -1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, -1.000000, 1.000000, -1.000000, 1.000000, 1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, -1.000000, 1.000000, 1.000000, -1.000000, -1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, -1.000000, 1.000000, 1.000000, -1.000000, 1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, -1.000000, 1.000000, 1.000000, 1.000000, -1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, -1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, 1.000000, -1.000000, -1.000000, -1.000000, -1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, 1.000000, -1.000000, -1.000000, -1.000000, 1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, 1.000000, -1.000000, -1.000000, 1.000000, -1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, 1.000000, -1.000000, -1.000000, 1.000000, 1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, 1.000000, -1.000000, 1.000000, -1.000000, -1.000000, 100.000000, 144.000000 
-10.000000, -1.000000, 1.000000, -1.000000, 1.000000, -1.000000, 1.000000, 100.000000, 144.000000 
