4.522148, 0.452215, 0.452215, 0.452215, 0.452215, 0.452215, 0.452215, 20.449818, 6.361228 
5.543225, 0.554322, 0.554322, 0.554322, 0.554322, 0.554322, 0.554322, 30.727339, 12.554441 
10.598093, 1.017955, 1.088526, -0.937144, -0.915117, -0.937510, 0.957875, 112.319578, 73.927205 
-6.276917, -0.627692, -0.627692, -0.627692, -0.627692, -0.627692, -0.627692, 39.399681, 68.507347 
-0.111011, -0.011101, -0.011101, -0.011101, -0.011101, -0.011101, -0.011101, 0.012323, 4.456367 
9.415515, 0.941552, 0.941552, 0.941552, 0.941552, 0.941552, 0.941552, 88.651930, 54.989868 
9.169928, 0.907198, -0.970417, 0.970771, -0.973642, 1.037022, -0.902239, 84.087572, 51.407862 
-5.856056, -0.585606, -0.585606, -0.585606, -0.585606, -0.585606, -0.585606, 34.293387, 61.717609 
-7.418620, -0.741862, -0.741862, -0.741862, -0.741862, -0.741862, -0.741862, 55.035922, 88.710402 
-4.266080, -0.426608, -0.426608, -0.426608, -0.426608, -0.426608, -0.426608, 18.199436, 39.263755 
-7.371692, -0.737169, -0.737169, -0.737169, -0.737169, -0.737169, -0.737169, 54.341836, 87.828602 
9.971811, 0.997181, 0.997181, 0.997181, 0.997181, 0.997181, 0.997181, 99.437009, 63.549766 
2.736334, 0.273633, 0.273633, 0.273633, 0.273633, 0.273633, 0.273633, 7.487525, 0.542188 
-8.263686, -0.826369, -0.826369, -0.826369, -0.826369, -0.826369, -0.826369, 68.288509, 105.343254 
-9.965769, -0.996577, -0.996577, -0.996577, -0.996577, -0.996577, -0.996577, 99.316555, 143.179632 
-8.690311, -0.869031, -0.869031, -0.869031, -0.869031, -0.869031, -0.869031, 75.521510, 114.282755 
-2.643938, -0.264394, -0.264394, -0.264394, -0.264394, -0.264394, -0.264394, 6.990407, 21.566159 
-3.722241, -0.372224, -0.372224, -0.372224, -0.372224, -0.372224, -0.372224, 13.855080, 32.744045 
2.621858, 0.262186, 0.262186, 0.262186, 0.262186, 0.262186, 0.262186, 6.874138, 0.386707 
-4.031056, -0.403106, -0.403106, -0.403106, -0.403106, -0.403106, -0.403106, 16.249411, 36.373635 
1.351664, 0.135166, 0.135166, 0.135166, 0.135166, 0.135166, 0.135166, 1.826995, 0.420340 
10.232689, 1.136478, 1.043364, -0.978103, 1.223187, 1.043398, 0.903816, 104.707914, 67.777160 
6.981747, 0.698175, 0.698175, 0.698175, 0.698175, 0.698175, 0.698175, 48.744787, 24.817800 
9.253100, 1.078884, -0.903620, 1.131698, -0.905042, -0.981917, -0.862493, 85.619862, 52.607462 
-5.591788, -0.559179, -0.559179, -0.559179, -0.559179, -0.559179, -0.559179, 31.268093, 57.635245 
-7.840878, -0.784088, -0.784088, -0.784088, -0.784088, -0.784088, -0.784088, 61.479369, 96.842881 
-5.129748, -0.512975, -0.512975, -0.512975, -0.512975, -0.512975, -0.512975, 26.314315, 50.833307 
2.281409, 0.228141, 0.228141, 0.228141, 0.228141, 0.228141, 0.228141, 5.204827, 0.079191 
1.196177, 0.119618, 0.119618, 0.119618, 0.119618, 0.119618, 0.119618, 1.430839, 0.646131 
0.185170, 0.018517, 0.018517, 0.018517, 0.018517, 0.018517, 0.018517, 0.034288, 3.293607 
-6.412697, -0.641270, -0.641270, -0.641270, -0.641270, -0.641270, -0.641270, 41.122688, 70.773477 
-6.240659, -0.624066, -0.624066, -0.624066, -0.624066, -0.624066, -0.624066, 38.945831, 67.908469 
3.346127, 0.334613, 0.334613, 0.334613, 0.334613, 0.334613, 0.334613, 11.196569, 1.812059 
0.020862, 0.002086, 0.002086, 0.002086, 0.002086, 0.002086, 0.002086, 0.000435, 3.916986 
1.980889, 0.198089, 0.198089, 0.198089, 0.198089, 0.198089, 0.198089, 3.923923, 0.000365 
-1.465147, -0.146515, -0.146515, -0.146515, -0.146515, -0.146515, -0.146515, 2.146657, 12.007246 
-6.747519, -0.674752, -0.674752, -0.674752, -0.674752, -0.674752, -0.674752, 45.529011, 76.519087 
-2.089818, -0.208982, -0.208982, -0.208982, -0.208982, -0.208982, -0.208982, 4.367341, 16.726615 
10.920709, 1.064885, 1.001517, 1.115630, -0.947974, 0.905740, 0.912408, 119.261885, 79.579049 
-9.378491, -0.937849, -0.937849, -0.937849, -0.937849, -0.937849, -0.937849, 87.956086, 129.470049 
-0.813115, -0.081312, -0.081312, -0.081312, -0.081312, -0.081312, -0.081312, 0.661156, 7.913617 
-9.293020, -0.929302, -0.929302, -0.929302, -0.929302, -0.929302, -0.929302, 86.360215, 127.532294 
-4.477094, -0.447709, -0.447709, -0.447709, -0.447709, -0.447709, -0.447709, 20.044375, 41.952753 
9.844295, 1.007987, 1.063057, 0.846303, 0.962476, 1.036280, 1.074730, 96.910143, 61.532963 
9.646767, 0.964677, 0.964677, 0.964677, 0.964677, 0.964677, 0.964677, 93.060105, 58.473039 
7.378446, 1.022087, 0.858725, 1.031889, 1.087712, 0.933571, 1.104815, 54.441459, 28.927677 
-8.755244, -0.875524, -0.875524, -0.875524, -0.875524, -0.875524, -0.875524, 76.654299, 115.675275 
10.087605, 1.087140, 0.919544, 1.159220, -0.998626, 0.937422, 1.048416, 101.759780, 65.409359 
6.561303, 0.656130, 0.656130, 0.656130, 0.656130, 0.656130, 0.656130, 43.050691, 20.805481 
8.303675, 0.830367, 0.830367, 0.830367, 0.830367, 0.830367, 0.830367, 68.951013, 39.736314 
5.014791, 0.501479, 0.501479, 0.501479, 0.501479, 0.501479, 0.501479, 25.148133, 9.088967 
-5.376108, -0.537611, -0.537611, -0.537611, -0.537611, -0.537611, -0.537611, 28.902539, 54.406972 
9.615122, 1.095704, -0.996669, 0.974707, -0.942894, 1.078863, 1.024736, 92.450571, 57.990083 
-4.333159, -0.433316, -0.433316, -0.433316, -0.433316, -0.433316, -0.433316, 18.776270, 40.108908 
0.356139, 0.035614, 0.035614, 0.035614, 0.035614, 0.035614, 0.035614, 0.126835, 2.702278 
-4.914106, -0.491411, -0.491411, -0.491411, -0.491411, -0.491411, -0.491411, 24.148442, 47.804868 
-3.309045, -0.330905, -0.330905, -0.330905, -0.330905, -0.330905, -0.330905, 10.949782, 28.185963 
1.506691, 0.150669, 0.150669, 0.150669, 0.150669, 0.150669, 0.150669, 2.270118, 0.243354 
-4.216501, -0.421650, -0.421650, -0.421650, -0.421650, -0.421650, -0.421650, 17.778884, 38.644890 
4.703718, 0.470372, 0.470372, 0.470372, 0.470372, 0.470372, 0.470372, 22.124963, 7.310091 
2.109419, 0.210942, 0.210942, 0.210942, 0.210942, 0.210942, 0.210942, 4.449649, 0.011973 
8.894532, 0.889453, 0.889453, 0.889453, 0.889453, 0.889453, 0.889453, 79.112704, 47.534575 
10.577636, 0.946699, 0.985330, -0.853519, 1.187030, 0.999275, 1.116069, 111.886384, 73.575840 
0.191474, 0.019147, 0.019147, 0.019147, 0.019147, 0.019147, 0.019147, 0.036662, 3.270768 
9.984175, 0.998418, 0.998418, 0.998418, 0.998418, 0.998418, 0.998418, 99.683759, 63.747057 
5.998023, 0.599802, 0.599802, 0.599802, 0.599802, 0.599802, 0.599802, 35.976284, 15.984190 
0.011360, 0.001136, 0.001136, 0.001136, 0.001136, 0.001136, 0.001136, 0.000129, 3.954687 
-0.142535, -0.014254, -0.014254, -0.014254, -0.014254, -0.014254, -0.014254, 0.020316, 4.590458 
9.521750, 0.933730, 1.072538, 0.956238, -0.948509, 1.085825, 0.898739, 90.663716, 56.576717 
-9.632747, -0.963275, -0.963275, -0.963275, -0.963275, -0.963275, -0.963275, 92.789811, 135.320798 
10.366445, 1.048867, 0.949878, 0.947542, -0.883339, -0.757691, -0.932286, 107.463172, 69.997394 
9.181656, 0.918166, 0.918166, 0.918166, 0.918166, 0.918166, 0.918166, 84.302804, 51.576181 
3.961605, 0.396161, 0.396161, 0.396161, 0.396161, 0.396161, 0.396161, 15.694314, 3.847894 
-4.353145, -0.435314, -0.435314, -0.435314, -0.435314, -0.435314, -0.435314, 18.949867, 40.362445 
9.903341, 1.045313, 0.960724, -0.995233, 1.087176, -0.900191, -0.761726, 98.076156, 62.462793 
-7.380720, -0.738072, -0.738072, -0.738072, -0.738072, -0.738072, -0.738072, 54.475029, 87.997909 
-6.676718, -0.667672, -0.667672, -0.667672, -0.667672, -0.667672, -0.667672, 44.578558, 75.285428 
-6.539773, -0.653977, -0.653977, -0.653977, -0.653977, -0.653977, -0.653977, 42.768628, 72.927719 
8.760600, 0.798663, -0.890222, 1.025188, 0.932215, 1.040356, 1.078402, 76.748105, 45.705707 
-8.419738, -0.841974, -0.841974, -0.841974, -0.841974, -0.841974, -0.841974, 70.891991, 108.570944 
-5.662187, -0.566219, -0.566219, -0.566219, -0.566219, -0.566219, -0.566219, 32.060363, 58.709111 
-5.724381, -0.572438, -0.572438, -0.572438, -0.572438, -0.572438, -0.572438, 32.768539, 59.666064 
-9.267862, -0.926786, -0.926786, -0.926786, -0.926786, -0.926786, -0.926786, 85.893260, 126.964707 
7.496016, 0.749602, 0.749602, 0.749602, 0.749602, 0.749602, 0.749602, 56.190258, 30.206194 
-6.607896, -0.660790, -0.660790, -0.660790, -0.660790, -0.660790, -0.660790, 43.664285, 74.095867 
-4.508809, -0.450881, -0.450881, -0.450881, -0.450881, -0.450881, -0.450881, 20.329363, 42.364601 
1.327284, 0.132728, 0.132728, 0.132728, 0.132728, 0.132728, 0.132728, 1.761684, 0.452546 
-5.379871, -0.537987, -0.537987, -0.537987, -0.537987, -0.537987, -0.537987, 28.943015, 54.462500 
9.429691, 0.950769, 1.058533, 0.966868, 0.949428, 1.042923, 0.919795, 88.919074, 55.200310 
5.820498, 0.582050, 0.582050, 0.582050, 0.582050, 0.582050, 0.582050, 33.878197, 14.596205 
-3.623035, -0.362304, -0.362304, -0.362304, -0.362304, -0.362304, -0.362304, 13.126384, 31.618525 
2.381127, 0.238113, 0.238113, 0.238113, 0.238113, 0.238113, 0.238113, 5.669765, 0.145258 
-1.861541, -0.186154, -0.186154, -0.186154, -0.186154, -0.186154, -0.186154, 3.465336, 14.911502 
-6.608886, -0.660889, -0.660889, -0.660889, -0.660889, -0.660889, -0.660889, 43.677369, 74.112911 
7.701884, 0.770188, 0.770188, 0.770188, 0.770188, 0.770188, 0.770188, 59.319022, 32.511484 
-8.177942, -0.817794, -0.817794, -0.817794, -0.817794, -0.817794, -0.817794, 66.878743, 103.590513 
-3.395726, -0.339573, -0.339573, -0.339573, -0.339573, -0.339573, -0.339573, 11.530955, 29.113859 
2.503532, 0.250353, 0.250353, 0.250353, 0.250353, 0.250353, 0.250353, 6.267673, 0.253545 
7.640788, 1.158249, -0.922922, 1.245327, 0.992934, 0.995067, 1.030513, 58.381642, 31.818490 
-3.492708, -0.349271, -0.349271, -0.349271, -0.349271, -0.349271, -0.349271, 12.199012, 30.169846 
-2.553582, -0.255358, -0.255358, -0.255358, -0.255358, -0.255358, -0.255358, 6.520780, 20.735107 
-2.834326, -0.283433, -0.283433, -0.283433, -0.283433, -0.283433, -0.283433, 8.033406, 23.370711 
6.140339, 0.614034, 0.614034, 0.614034, 0.614034, 0.614034, 0.614034, 37.703762, 17.142406 
9.996779, 1.050859, 0.869559, 1.012797, -0.821725, 0.960996, 0.974552, 99.935587, 63.948471 
9.069118, 0.906912, 0.906912, 0.906912, 0.906912, 0.906912, 0.906912, 82.248893, 49.972423 
-8.802440, -0.880244, -0.880244, -0.880244, -0.880244, -0.880244, -0.880244, 77.482949, 116.692709 
5.875209, 0.587521, 0.587521, 0.587521, 0.587521, 0.587521, 0.587521, 34.518081, 15.017245 
3.027008, 0.302701, 0.302701, 0.302701, 0.302701, 0.302701, 0.302701, 9.162780, 1.054746 
-1.898256, -0.189826, -0.189826, -0.189826, -0.189826, -0.189826, -0.189826, 3.603374, 15.196396 
-3.181271, -0.318127, -0.318127, -0.318127, -0.318127, -0.318127, -0.318127, 10.120488, 26.845574 
9.450316, 0.977252, 0.894305, 1.219044, -0.975919, 0.975444, 1.067566, 89.308467, 55.507204 
11.641608, 1.022894, 0.762923, 1.005289, 1.046713, 0.847894, 0.987595, 135.527036, 92.960604 
10.634301, 1.071564, -0.973677, -0.960040, -0.837169, -0.725244, 0.962786, 113.088367, 74.551162 
11.571090, 1.052435, -0.926461, 1.139186, -0.881789, 1.076387, -0.954130, 133.890115, 91.605757 
10.468757, 1.069480, 1.124603, 1.010813, 1.093200, 0.887381, 1.232422, 109.594880, 71.719851 
6.121890, 0.612189, 0.612189, 0.612189, 0.612189, 0.612189, 0.612189, 37.477537, 16.989977 
-1.625087, -0.162509, -0.162509, -0.162509, -0.162509, -0.162509, -0.162509, 2.640908, 13.141257 
-0.362561, -0.036256, -0.036256, -0.036256, -0.036256, -0.036256, -0.036256, 0.131450, 5.581694 
-5.197120, -0.519712, -0.519712, -0.519712, -0.519712, -0.519712, -0.519712, 27.010056, 51.798535 
8.729568, 0.872957, 0.872957, 0.872957, 0.872957, 0.872957, 0.872957, 76.205355, 45.287083 
1.386593, 0.138659, 0.138659, 0.138659, 0.138659, 0.138659, 0.138659, 1.922640, 0.376268 
-5.268746, -0.526875, -0.526875, -0.526875, -0.526875, -0.526875, -0.526875, 27.759687, 52.834672 
-6.428289, -0.642829, -0.642829, -0.642829, -0.642829, -0.642829, -0.642829, 41.322905, 71.036063 
-9.429787, -0.942979, -0.942979, -0.942979, -0.942979, -0.942979, -0.942979, 88.920891, 130.640040 
10.171297, 1.149472, 0.915261, 0.864226, -0.822100, 0.755198, 0.828469, 103.455284, 66.770095 
4.595485, 0.459549, 0.459549, 0.459549, 0.459549, 0.459549, 0.459549, 21.118487, 6.736545 
8.446913, 0.844691, 0.844691, 0.844691, 0.844691, 0.844691, 0.844691, 71.350333, 41.562682 
-6.947740, -0.694774, -0.694774, -0.694774, -0.694774, -0.694774, -0.694774, 48.271088, 80.062047 
